aobtDateKey;adep;ades;aobtDate;aobtTime;aibtDate;aibtTime;aircraftRegistration;aircraftType;airline
20170929;LEMH;LEBB;29/09/2017;11:16:00;29/09/2017;12:37:00;ECHQL;A320;VLG
20170929;LEMH;LEPA;29/09/2017;18:22:00;29/09/2017;18:52:00;ECKJA;AT72;SWT
20170929;LEMH;EGKK;29/09/2017;10:41:00;30/09/2017;0:00:00;EIFHA;B738;IBK
20170929;LEMH;EGNM;29/09/2017;12:25:00;30/09/2017;0:00:00;GZBAR;A320;MON
20170929;LEMH;EGNX;29/09/2017;15:37:00;30/09/2017;0:00:00;GCELX;B733;EXS
20170825;LEMH;EGCC;25/08/2017;8:46:00;26/08/2017;0:00:00;GDHJH;A321;TCX
20170929;LEMH;EGBB;29/09/2017;18:25:00;30/09/2017;0:00:00;GTAWJ;B738;TOM
20170929;LEMH;EGGD;29/09/2017;9:53:00;30/09/2017;0:00:00;GOOBC;B752;TOM
20170929;LEMH;LEMD;29/09/2017;6:54:00;29/09/2017;8:23:00;EIDYP;B738;RYR
20170825;LEMH;EGKK;25/08/2017;9:00:00;26/08/2017;0:00:00;GEZIX;A319;EZY
20170929;LEMH;EGNX;29/09/2017;6:42:00;30/09/2017;0:00:00;GTCDA;A321;TCX
20170929;LEMH;EGKK;29/09/2017;8:20:00;30/09/2017;0:00:00;GTCDW;A321;TCX
20170929;LEMH;LEVC;29/09/2017;9:45:00;29/09/2017;10:39:00;ECJYV;CRJ9;ANE
20170825;LEMH;LFLL;25/08/2017;19:18:00;26/08/2017;0:00:00;GEZDU;A319;EZY
20170825;LEMH;LEBB;25/08/2017;11:14:00;25/08/2017;12:35:00;ECLQK;A320;VLG
20170929;LEMH;LEPA;29/09/2017;5:03:00;29/09/2017;5:38:00;ECLOJ;CRJX;ANE
20170929;LEMH;EGGW;29/09/2017;8:02:00;30/09/2017;0:00:00;GEZBT;A319;EZY
20170929;LEMH;LEMD;29/09/2017;12:11:00;29/09/2017;13:36:00;ECLJS;CRJX;ANE
20170929;LEMH;EGFF;29/09/2017;7:55:00;30/09/2017;0:00:00;LYVEL;A320;TCX
20170929;LEMH;LEPA;29/09/2017;10:29:00;29/09/2017;11:04:00;ECLYJ;AT75;AEA
20170929;LEMH;EGSS;29/09/2017;9:59:00;30/09/2017;0:00:00;GTAWW;B738;TOM
20170929;LEMH;EGNM;29/09/2017;20:44:00;30/09/2017;0:00:00;CFWGH;B738;TOM
20170929;LEMH;LEMD;29/09/2017;5:09:00;29/09/2017;6:31:00;ECMLN;CRJX;ANE
20170825;LEMH;EGCC;25/08/2017;18:27:00;26/08/2017;0:00:00;GFDZU;B738;TOM
20170929;LEMH;EGGW;29/09/2017;9:33:00;30/09/2017;0:00:00;GOZBX;A320;MON
20170929;LEMH;EGGD;29/09/2017;7:18:00;30/09/2017;0:00:00;GTCDH;A321;TCX
20170930;LEMH;EGCC;30/09/2017;10:27:00;01/10/2017;0:00:00;GFDZA;B738;TOM
20170930;LEMH;LSZB;30/09/2017;12:13:00;01/10/2017;0:00:00;HBAEO;D328;SRK
20170930;LEMH;LFBT;30/09/2017;11:30:00;01/10/2017;0:00:00;ECLTG;B734;LAV
20170930;LEMH;EGCC;30/09/2017;11:15:00;01/10/2017;0:00:00;GLSAB;B752;EXS
20170825;LEMH;EGKK;25/08/2017;11:31:00;26/08/2017;0:00:00;GOZBL;A321;MON
20170930;LEMH;LEPA;30/09/2017;5:19:00;30/09/2017;5:48:00;ECMLC;CRJX;ANE
20170825;LEMH;LEBL;25/08/2017;17:50:00;25/08/2017;18:32:00;ECMKV;A319;VLG
20170930;LEMH;EGKK;30/09/2017;8:43:00;01/10/2017;0:00:00;GJMAB;B753;TCX
20170825;LEMH;LEPA;25/08/2017;5:25:00;25/08/2017;6:04:00;ECLYJ;AT75;AEA
20170930;LEMH;LEMD;30/09/2017;5:09:00;30/09/2017;6:44:00;ECMJQ;CRJX;ANE
20170930;LEMH;LSGG;30/09/2017;11:38:00;01/10/2017;0:00:00;HBJYB;A319;EZS
20170825;LEMH;LIMC;25/08/2017;7:18:00;26/08/2017;0:00:00;GEZTT;A320;EZY
20170930;LEMH;EGKK;30/09/2017;8:21:00;01/10/2017;0:00:00;GTAWV;B738;TOM
20170930;LEMH;EGCN;30/09/2017;17:16:00;01/10/2017;0:00:00;GFDZE;B738;TOM
20170930;LEMH;EGGD;30/09/2017;19:43:00;01/10/2017;0:00:00;GEZRC;A320;EZY
20170825;LEMH;EGGW;25/08/2017;21:32:00;26/08/2017;0:00:00;GEZBC;A319;EZY
20170825;LEMH;LFPG;25/08/2017;19:27:00;26/08/2017;0:00:00;GEZWM;A320;EZY
20170930;LEMH;LEPA;30/09/2017;13:00:00;30/09/2017;13:36:00;ECMLC;CRJX;ANE
20170930;LEMH;EGKK;30/09/2017;11:11:00;01/10/2017;0:00:00;GOZBI;A321;MON
20170824;LEMH;LEBL;24/08/2017;9:04:00;24/08/2017;9:51:00;ECMNZ;A320;VLG
20170824;LEMH;LEBL;24/08/2017;16:13:00;24/08/2017;16:55:00;EIDLJ;B738;RYR
20170930;LEMH;LEBL;30/09/2017;21:30:00;30/09/2017;22:22:00;ECMRF;A321;VLG
20170930;LEMH;LEVC;30/09/2017;11:18:00;30/09/2017;12:20:00;EIEKA;B738;RYR
20170930;LEMH;LFBD;30/09/2017;11:56:00;01/10/2017;0:00:00;FHOPY;AT76;HOP
20170930;LEMH;LSZR;30/09/2017;7:51:00;01/10/2017;0:00:00;OELTK;E170;PEV
20170930;LEMH;EGBB;30/09/2017;18:37:00;01/10/2017;0:00:00;GJZHO;B738;EXS
20170930;LEMH;LEPA;30/09/2017;15:36:00;30/09/2017;16:08:00;ECMJO;CRJX;ANE
20170824;LEMH;EFHK;24/08/2017;10:24:00;25/08/2017;0:00:00;SEDZV;B738;BLX
20170930;LEMH;LEAL;30/09/2017;11:33:00;30/09/2017;12:36:00;ECMBM;A320;VLG
20170930;LEMH;LEBL;30/09/2017;16:12:00;30/09/2017;16:59:00;EIDYB;B738;RYR
20170930;LEMH;LFPG;30/09/2017;11:23:00;01/10/2017;0:00:00;FGIXT;B733;FPO
20170824;LEMH;ESSA;24/08/2017;20:58:00;25/08/2017;0:00:00;SERFR;B763;BLX
20170930;LEMH;LEBL;30/09/2017;7:06:00;30/09/2017;7:50:00;ECMFK;A320;VLG
20170930;LEMH;LEMG;30/09/2017;9:50:00;30/09/2017;11:34:00;GYEDC;C25B;EDC
20170930;LEMH;LIMC;30/09/2017;7:20:00;01/10/2017;0:00:00;ECMCU;A320;VLG
20170930;LEMH;LEZL;30/09/2017;11:48:00;30/09/2017;13:14:00;ECMCU;A320;VLG
20170824;LEMH;LEMD;24/08/2017;7:07:00;24/08/2017;8:40:00;EIFIJ;B738;RYR
20170824;LEMH;LIRF;24/08/2017;10:35:00;25/08/2017;0:00:00;ECMKO;A320;VLG
20170930;LEMH;LEPA;30/09/2017;9:42:00;30/09/2017;10:17:00;ECLPG;CRJX;ANE
20170930;LEMH;LEPA;30/09/2017;7:28:00;30/09/2017;8:02:00;ECLPG;CRJX;ANE
20170930;LEMH;LEBL;30/09/2017;17:36:00;30/09/2017;18:18:00;ECMIR;A319;VLG
20170930;LEMH;LEZG;30/09/2017;17:35:00;30/09/2017;18:45:00;EIFGH;B712;VOE
20170824;LEMH;EDDH;24/08/2017;8:39:00;25/08/2017;0:00:00;DATUO;B738;TUI
20170930;LEMH;EGNX;30/09/2017;9:38:00;01/10/2017;0:00:00;GCELE;B733;EXS
20170930;LEMH;LFRS;30/09/2017;18:27:00;01/10/2017;0:00:00;FHTVC;B738;TVF
20170930;LEMH;EGNM;30/09/2017;10:18:00;01/10/2017;0:00:00;GDRTA;B738;EXS
20170824;LEMH;LEPA;24/08/2017;18:17:00;24/08/2017;18:51:00;ECLSN;AT72;SWT
20170930;LEMH;EGSH;30/09/2017;18:20:00;01/10/2017;0:00:00;CFFPH;B738;TOM
20170930;LEMH;EGLL;30/09/2017;18:09:00;01/10/2017;0:00:00;GEUYK;A320;BAW
20170930;LEMH;LEPA;30/09/2017;18:23:00;30/09/2017;19:02:00;ECLYJ;AT75;AEA
20170930;LEMH;LFBO;30/09/2017;16:59:00;01/10/2017;0:00:00;FHOPY;AT76;HOP
20170930;LEMH;EGPF;30/09/2017;10:37:00;01/10/2017;0:00:00;GGDFD;B738;EXS
20170930;LEMH;LEBB;30/09/2017;7:46:00;30/09/2017;9:11:00;ECMBY;A320;VLG
20170930;LEMH;EGKK;30/09/2017;19:21:00;01/10/2017;0:00:00;GEZDB;A319;EZY
20170930;LEMH;LFPO;30/09/2017;18:15:00;01/10/2017;0:00:00;ECMHB;A321;VLG
20170930;LEMH;EGGW;30/09/2017;13:13:00;01/10/2017;0:00:00;GEZWI;A320;EZY
20170824;LEMH;LEPA;24/08/2017;8:56:00;24/08/2017;9:45:00;ECLRH;AT76;ANE
20170930;LEMH;LEBL;30/09/2017;5:55:00;30/09/2017;6:50:00;ECHFK;E120;SWT
20170930;LEMH;LEBL;30/09/2017;9:18:00;30/09/2017;10:07:00;ECHHA;A320;VLG
20170930;LEMH;EGGW;30/09/2017;9:18:00;01/10/2017;0:00:00;GOZBX;A320;MON
20170824;LEMH;LEPA;24/08/2017;13:22:00;24/08/2017;13:53:00;ECLYJ;AT75;AEA
20170930;LEMH;EGBB;30/09/2017;10:05:00;01/10/2017;0:00:00;GOOBB;B752;TOM
20170930;LEMH;LEPA;30/09/2017;8:08:00;30/09/2017;8:48:00;ECLYJ;AT75;AEA
20170930;LEMH;EGKK;30/09/2017;15:42:00;01/10/2017;0:00:00;GEZWK;A320;EZY
20170930;LEMH;EGCC;30/09/2017;18:27:00;01/10/2017;0:00:00;GTUID;B788;TOM
20170930;LEMH;LEBL;30/09/2017;12:12:00;30/09/2017;12:59:00;ECMBY;A320;VLG
20170930;LEMH;LFQQ;30/09/2017;14:46:00;01/10/2017;0:00:00;FGZTU;B737;FPO
20170824;LEMH;EGGW;24/08/2017;21:38:00;25/08/2017;0:00:00;GEZGE;A319;EZY
20171001;LEMH;EDDH;01/10/2017;18:45:00;02/10/2017;0:00:00;DASTY;A319;GMI
20171001;LEMH;EIDW;01/10/2017;18:10:00;02/10/2017;0:00:00;EIFWC;SU95;BCY
20171001;LEMH;LEPA;01/10/2017;7:49:00;01/10/2017;8:37:00;EIFGX;B733;MSA
20170824;LEMH;LEPA;24/08/2017;18:36:00;24/08/2017;19:06:00;ECHHI;CRJ2;ANE
20171001;LEMH;LEPA;01/10/2017;18:17:00;01/10/2017;18:52:00;ECLYJ;AT75;AEA
20171001;LEMH;EDDL;01/10/2017;6:57:00;02/10/2017;0:00:00;DATUR;B738;TUI
20171001;LEMH;LIMC;01/10/2017;6:50:00;02/10/2017;0:00:00;ECLTG;B734;LAV
20171001;LEMH;LEBL;01/10/2017;16:14:00;01/10/2017;16:57:00;EIFTY;B738;RYR
20171001;LEMH;LEBL;01/10/2017;5:48:00;01/10/2017;6:37:00;ECHMY;E120;SWT
20170823;LEMH;LZIB;23/08/2017;5:45:00;24/08/2017;0:00:00;OKTVY;B738;TVS
20170823;LEMH;EGCN;23/08/2017;10:07:00;24/08/2017;0:00:00;GTAWL;B738;TOM
20170823;LEMH;EGCC;23/08/2017;10:30:00;24/08/2017;0:00:00;GOZBE;A321;MON
20170823;LEMH;LFQQ;23/08/2017;6:23:00;24/08/2017;0:00:00;OOJOS;B737;JAF
20171001;LEMH;EDDN;01/10/2017;12:36:00;02/10/2017;0:00:00;DAHFZ;B738;TUI
20171001;LEMH;EDDM;01/10/2017;7:43:00;02/10/2017;0:00:00;DATUJ;B738;TUI
20171001;LEMH;EGCC;01/10/2017;9:33:00;02/10/2017;0:00:00;GZBAO;A321;MON
20171001;LEMH;EDDF;01/10/2017;10:22:00;02/10/2017;0:00:00;DAHFW;B738;TUI
20171001;LEMH;ENVA;01/10/2017;9:50:00;02/10/2017;0:00:00;LNDYV;B738;NAX
20171001;LEMH;LEBL;01/10/2017;7:04:00;01/10/2017;7:48:00;ECLVS;A320;VLG
20170823;LEMH;EGKK;23/08/2017;10:51:00;24/08/2017;0:00:00;YLLCP;A320;MON
20171001;LEMH;EDDK;01/10/2017;11:18:00;02/10/2017;0:00:00;DAGWW;A319;EWG
20171001;LEMH;EGKK;01/10/2017;21:32:00;02/10/2017;0:00:00;GTAWA;B738;TOM
20171001;LEMH;LIMC;01/10/2017;13:24:00;02/10/2017;0:00:00;EIIAS;B738;LAV
20171001;LEMH;LEPA;01/10/2017;10:29:00;01/10/2017;11:13:00;ECLYJ;AT75;AEA
20171001;LEMH;LEMD;01/10/2017;9:33:00;01/10/2017;10:56:00;ECLJR;CRJX;ANE
20171001;LEMH;LEBL;01/10/2017;20:48:00;01/10/2017;21:27:00;ECMOO;A321;VLG
20171001;LEMH;EFHK;01/10/2017;7:35:00;02/10/2017;0:00:00;OHLXB;A320;FIN
20171001;LEMH;EGNX;01/10/2017;8:05:00;02/10/2017;0:00:00;GFDZT;B738;TOM
20171001;LEMH;LEPA;01/10/2017;9:41:00;01/10/2017;10:20:00;ECLOJ;CRJX;ANE
20170823;LEMH;LEBL;23/08/2017;20:08:00;23/08/2017;20:58:00;ECJYX;A320;VLG
20171001;LEMH;LEIB;01/10/2017;7:12:00;01/10/2017;8:04:00;OMGTB;B734;MSA
20171001;LEMH;EDDK;01/10/2017;19:28:00;02/10/2017;0:00:00;DAHFZ;B738;TUI
20171001;LEMH;LEBL;01/10/2017;16:53:00;01/10/2017;17:36:00;ECMCU;A320;VLG
20171001;LEMH;LEBL;01/10/2017;15:50:00;01/10/2017;16:39:00;LXJFX;PC12;JFA
20170823;LEMH;LEBL;23/08/2017;22:12:00;23/08/2017;23:02:00;ECMER;A320;VLG
20171001;LEMH;LOWI;01/10/2017;7:30:00;02/10/2017;0:00:00;DAOLG;F100;ATV
20170823;LEMH;LEPA;23/08/2017;17:52:00;23/08/2017;18:23:00;ECGYI;CRJ2;ANE
20170823;LEMH;LEBL;23/08/2017;7:22:00;23/08/2017;7:59:00;ECMHA;A321;VLG
20170823;LEMH;EGAA;23/08/2017;8:55:00;24/08/2017;0:00:00;CFFPH;B738;TOM
20170823;LEMH;LIMC;23/08/2017;7:35:00;24/08/2017;0:00:00;GEZBD;A319;EZY
20170823;LEMH;EGKK;23/08/2017;14:53:00;24/08/2017;0:00:00;GEZFO;A319;EZY
20171001;LEMH;EHAM;01/10/2017;6:43:00;02/10/2017;0:00:00;PHHXD;B738;TRA
20171001;LEMH;LEPA;01/10/2017;7:25:00;01/10/2017;8:06:00;ECLOJ;CRJX;ANE
20171001;LEMH;LEPA;01/10/2017;11:15:00;01/10/2017;11:48:00;CSPHD;E55P;NJE
20171001;LEMH;EKCH;01/10/2017;18:21:00;02/10/2017;0:00:00;SERJF;A320;SAS
20171001;LEMH;LEPA;01/10/2017;15:34:00;01/10/2017;16:10:00;ECLOJ;CRJX;ANE
20171001;LEMH;LIPX;01/10/2017;13:27:00;02/10/2017;0:00:00;INDMJ;B763;NOS
20171001;LEMH;LEMD;01/10/2017;5:07:00;01/10/2017;6:33:00;ECLKF;CRJX;ANE
20170823;LEMH;LEPA;23/08/2017;15:45:00;23/08/2017;16:16:00;ECHHI;CRJ2;ANE
20170823;LEMH;EDDL;23/08/2017;13:08:00;24/08/2017;0:00:00;DASXC;B738;EWG
20171001;LEMH;LEMD;01/10/2017;20:53:00;01/10/2017;22:41:00;ECLYJ;AT75;AEA
20171001;LEMH;LKPR;01/10/2017;20:15:00;02/10/2017;0:00:00;OKTVM;B738;TVS
20171001;LEMH;EGKK;01/10/2017;8:31:00;02/10/2017;0:00:00;GEZBA;A319;EZY
20171001;LEMH;LIPE;01/10/2017;6:26:00;02/10/2017;0:00:00;INEOW;B738;NOS
20171001;LEMH;EDDL;01/10/2017;11:07:00;02/10/2017;0:00:00;DAEWO;A320;EWG
20170822;LEMH;LIML;22/08/2017;15:32:00;23/08/2017;0:00:00;EIIMS;A319;AZA
20170822;LEMH;LIRF;22/08/2017;13:33:00;23/08/2017;0:00:00;ECJTQ;A320;VLG
20171002;LEMH;LEPA;02/10/2017;7:25:00;02/10/2017;8:04:00;ECMJO;CRJX;ANE
20170822;LEMH;LEPA;22/08/2017;17:51:00;22/08/2017;18:23:00;ECMFC;CRJ9;ANE
20171002;LEMH;EGNX;02/10/2017;10:00:00;03/10/2017;0:00:00;GTCDA;A321;TCX
20171002;LEMH;EGGD;02/10/2017;7:46:00;03/10/2017;0:00:00;GTCDO;A321;TCX
20171002;LEMH;EGKK;02/10/2017;8:37:00;03/10/2017;0:00:00;GEZWY;A320;EZY
20170822;LEMH;EGNT;22/08/2017;8:51:00;23/08/2017;0:00:00;LYVEP;A320;TCX
20171002;LEMH;LEMD;02/10/2017;5:07:00;02/10/2017;6:28:00;ECLPN;CRJX;ANE
20171002;LEMH;EGGD;02/10/2017;14:14:00;03/10/2017;0:00:00;GGSVI;GLF6;EXJ
20171002;LEMH;EGCC;02/10/2017;9:22:00;03/10/2017;0:00:00;GTCDV;A321;TCX
20170822;LEMH;LEBB;22/08/2017;8:46:00;22/08/2017;10:17:00;ECKXD;E195;AEA
20170822;LEMH;EGNX;22/08/2017;10:15:00;23/08/2017;0:00:00;GGDFL;B733;EXS
20170822;LEMH;EGKK;22/08/2017;8:56:00;23/08/2017;0:00:00;GEZOH;A320;EZY
20171002;LEMH;LEPA;02/10/2017;12:52:00;02/10/2017;13:28:00;ECLOJ;CRJX;ANE
20171002;LEMH;LEPA;02/10/2017;10:18:00;02/10/2017;10:51:00;ECLST;AT72;AEA
20171002;LEMH;LEBL;02/10/2017;17:35:00;02/10/2017;18:17:00;ECMKV;A319;VLG
20171002;LEMH;LEPA;02/10/2017;15:28:00;02/10/2017;16:02:00;ECLST;AT72;AEA
20171002;LEMH;EGKK;02/10/2017;8:14:00;03/10/2017;0:00:00;GTAWG;B738;TOM
20171002;LEMH;LEVC;02/10/2017;9:44:00;02/10/2017;10:40:00;ECMEN;CRJ9;ANE
20171002;LEMH;LEPA;02/10/2017;17:36:00;02/10/2017;18:20:00;ECMJO;CRJX;ANE
20171002;LEMH;LEMD;02/10/2017;12:03:00;02/10/2017;13:23:00;ECLJS;CRJX;ANE
20171002;LEMH;LEBL;02/10/2017;20:33:00;02/10/2017;21:19:00;ECMQL;A321;VLG
20171002;LEMH;EGGD;02/10/2017;8:24:00;03/10/2017;0:00:00;GOOBE;B752;TOM
20170822;LEMH;LEBL;22/08/2017;11:33:00;22/08/2017;12:16:00;ECKDG;A320;VLG
20171002;LEMH;LEPA;02/10/2017;18:28:00;02/10/2017;19:10:00;ECHMY;E120;SWT
20171002;LEMH;EGBB;02/10/2017;9:25:00;03/10/2017;0:00:00;GTCDX;A321;TCX
20171002;LEMH;LEMD;02/10/2017;12:18:00;02/10/2017;13:33:00;ECGZA;CRJ2;ANE
20171002;LEMH;EGNX;02/10/2017;19:56:00;03/10/2017;0:00:00;EIENA;B738;RYR
20171002;LEMH;EGTE;02/10/2017;8:13:00;03/10/2017;0:00:00;GFDZS;B738;TOM
20171002;LEMH;LEPA;02/10/2017;15:23:00;02/10/2017;15:57:00;ECMJO;CRJX;ANE
20170822;LEMH;EGNT;22/08/2017;9:34:00;23/08/2017;0:00:00;GJZHE;B738;EXS
20171002;LEMH;LEPA;02/10/2017;5:08:00;02/10/2017;5:45:00;ECLOJ;CRJX;ANE
20171002;LEMH;EGMC;02/10/2017;19:37:00;03/10/2017;0:00:00;GEZDL;A319;EZY
20170822;LEMH;LEAS;22/08/2017;17:27:00;22/08/2017;19:10:00;EIEWI;B712;VOE
20171003;LEMH;LEBL;03/10/2017;9:07:00;03/10/2017;9:49:00;ECMOG;A320;VLG
20171003;LEMH;LEPA;03/10/2017;18:27:00;03/10/2017;18:56:00;ECKJA;AT72;SWT
20171003;LEMH;LSZB;03/10/2017;11:26:00;04/10/2017;0:00:00;HBIZS;SB20;SRK
20170822;LEMH;LIPZ;22/08/2017;7:44:00;23/08/2017;0:00:00;GEZWK;A320;EZY
20170822;LEMH;EDDK;22/08/2017;13:41:00;23/08/2017;0:00:00;DAGWC;A319;EWG
20171003;LEMH;LEPA;03/10/2017;15:25:00;03/10/2017;15:57:00;ECLST;AT72;AEA
20171003;LEMH;EGSS;03/10/2017;19:11:00;04/10/2017;0:00:00;GJZHJ;B738;EXS
20171003;LEMH;EGKK;03/10/2017;8:33:00;04/10/2017;0:00:00;GEZOH;A320;EZY
20171003;LEMH;LEPA;03/10/2017;5:13:00;03/10/2017;5:37:00;ECMJO;CRJX;ANE
20171003;LEMH;LEPA;03/10/2017;7:16:00;03/10/2017;7:48:00;ECLOJ;CRJX;ANE
20170822;LEMH;LIMC;22/08/2017;15:28:00;23/08/2017;0:00:00;GEZBD;A319;EZY
20170822;LEMH;LEBL;22/08/2017;17:43:00;22/08/2017;18:33:00;ECJZI;A320;VLG
20171003;LEMH;EFJO;03/10/2017;11:45:00;04/10/2017;0:00:00;YLPSC;B738;PRW
20170821;LEMH;LEMD;21/08/2017;13:40:00;21/08/2017;15:02:00;ECMLC;CRJX;ANE
20171003;LEMH;LEBL;03/10/2017;6:48:00;03/10/2017;7:29:00;ECMAH;A320;VLG
20171003;LEMH;LEPA;03/10/2017;10:22:00;03/10/2017;10:53:00;ECLST;AT72;AEA
20171003;LEMH;EGNT;03/10/2017;9:02:00;04/10/2017;0:00:00;LYVEN;A320;TCX
20171003;LEMH;LEBL;03/10/2017;17:32:00;03/10/2017;18:11:00;ECMGF;A319;VLG
20171003;LEMH;LEBL;03/10/2017;16:13:00;03/10/2017;16:53:00;EIEVK;B738;RYR
20170821;LEMH;LEPA;21/08/2017;18:43:00;21/08/2017;19:15:00;ECGYI;CRJ2;ANE
20171003;LEMH;LEBL;03/10/2017;20:23:00;03/10/2017;21:08:00;ECLOP;A320;VLG
20171003;LEMH;EGGW;03/10/2017;21:01:00;04/10/2017;0:00:00;GEZFX;A319;EZY
20170821;LEMH;EGKK;21/08/2017;10:31:00;22/08/2017;0:00:00;GTCDB;A321;TCX
20170821;LEMH;LIRN;21/08/2017;6:33:00;22/08/2017;0:00:00;GEZON;A320;EZY
20171003;LEMH;LEBL;03/10/2017;17:22:00;03/10/2017;18:04:00;ECMES;A320;VLG
20171003;LEMH;LEPA;03/10/2017;15:23:00;03/10/2017;16:12:00;ECLOJ;CRJX;ANE
20170821;LEMH;LEBL;21/08/2017;19:19:00;21/08/2017;19:57:00;ECMEQ;A320;VLG
20171004;LEMH;LFPG;04/10/2017;7:38:00;05/10/2017;0:00:00;OOJAA;B738;JAF
20171004;LEMH;LEPA;04/10/2017;7:21:00;04/10/2017;8:00:00;ECMJO;CRJX;ANE
20170821;LEMH;LEPA;21/08/2017;5:00:00;21/08/2017;5:41:00;ECLRU;AT76;ANE
20170821;LEMH;EGNX;21/08/2017;11:52:00;22/08/2017;0:00:00;GJZHO;B738;EXS
20170821;LEMH;EGBB;21/08/2017;16:48:00;22/08/2017;0:00:00;GOZBE;A321;MON
20171004;LEMH;LEBL;04/10/2017;9:09:00;04/10/2017;9:50:00;ECMOG;A320;VLG
20171004;LEMH;LEPA;04/10/2017;10:22:00;04/10/2017;10:59:00;ECLST;AT72;AEA
20171004;LEMH;LEPA;04/10/2017;5:12:00;04/10/2017;5:53:00;ECLJX;CRJX;ANE
20170821;LEMH;EGMC;21/08/2017;19:36:00;22/08/2017;0:00:00;GEZBG;A319;EZY
20171004;LEMH;LEBL;04/10/2017;20:32:00;04/10/2017;21:15:00;ECMHA;A321;VLG
20170821;LEMH;LEVC;21/08/2017;15:01:00;21/08/2017;16:01:00;EIEMD;B738;RYR
20170821;LEMH;LEVC;21/08/2017;21:40:00;21/08/2017;22:46:00;ECLQV;AT76;ANE
20171004;LEMH;LEBL;04/10/2017;16:32:00;04/10/2017;17:14:00;EIDAC;B738;RYR
20171004;LEMH;LEVC;04/10/2017;9:50:00;04/10/2017;10:43:00;ECMFC;CRJ9;ANE
20170821;LEMH;LEBL;21/08/2017;16:18:00;21/08/2017;17:04:00;EIDAE;B738;RYR
20171004;LEMH;LEPA;04/10/2017;12:54:00;04/10/2017;13:29:00;ECLJX;CRJX;ANE
20171004;LEMH;EGNT;04/10/2017;8:39:00;05/10/2017;0:00:00;GTAWK;B738;TOM
20171004;LEMH;EGKK;04/10/2017;9:52:00;05/10/2017;0:00:00;GTUIC;B788;TOM
20171004;LEMH;EGNX;04/10/2017;8:21:00;05/10/2017;0:00:00;GTAWJ;B738;TOM
20171004;LEMH;LEBB;04/10/2017;14:44:00;04/10/2017;16:02:00;ECLVX;A320;VLG
20171004;LEMH;EGGW;04/10/2017;8:33:00;05/10/2017;0:00:00;GFDZX;B738;TOM
20170821;LEMH;LEBL;21/08/2017;21:55:00;21/08/2017;22:45:00;EIDAM;B738;RYR
20171004;LEMH;LEBL;04/10/2017;16:46:00;04/10/2017;17:29:00;ECJTR;A320;VLG
20171004;LEMH;LIMC;04/10/2017;11:37:00;05/10/2017;0:00:00;DAIRI;B738;ISS
20170821;LEMH;EGKK;21/08/2017;8:32:00;22/08/2017;0:00:00;GFDZE;B738;TOM
20171004;LEMH;LEMD;04/10/2017;5:13:00;04/10/2017;6:38:00;ECLOJ;CRJX;ANE
20171004;LEMH;EGCC;04/10/2017;8:54:00;05/10/2017;0:00:00;GTCDF;A321;TCX
20171004;LEMH;LEPA;04/10/2017;18:53:00;04/10/2017;19:23:00;ECKJA;AT72;SWT
20170821;LEMH;LEPA;21/08/2017;18:25:00;21/08/2017;19:04:00;ECHFK;E120;SWT
20171004;LEMH;EGBB;04/10/2017;8:43:00;05/10/2017;0:00:00;GFDZB;B738;TOM
20171005;LEMH;LEPA;05/10/2017;10:25:00;05/10/2017;10:57:00;ECLST;AT72;AEA
20170821;LEMH;LIMC;21/08/2017;15:27:00;22/08/2017;0:00:00;GEZPF;A320;EZY
20171005;LEMH;EGGD;05/10/2017;15:25:00;06/10/2017;0:00:00;GEZRC;A320;EZY
20170821;LEMH;LEBL;21/08/2017;6:54:00;21/08/2017;7:40:00;EIEVL;B738;RYR
20171005;LEMH;LEPA;05/10/2017;15:24:00;05/10/2017;15:57:00;ECLST;AT72;AEA
20170821;LEMH;LEBL;21/08/2017;15:08:00;21/08/2017;15:51:00;ECLVO;A320;VLG
20170821;LEMH;EGGD;21/08/2017;8:40:00;22/08/2017;0:00:00;GOOBF;B752;TOM
20170821;LEMH;LEMD;21/08/2017;16:11:00;21/08/2017;17:34:00;ECLOJ;CRJX;ANE
20170821;LEMH;LFRS;21/08/2017;11:08:00;22/08/2017;0:00:00;EIFXM;A319;VOE
20170820;LEMH;LEBL;20/08/2017;16:15:00;20/08/2017;17:01:00;EIEMR;B738;RYR
20171005;LEMH;LEMD;05/10/2017;12:03:00;05/10/2017;13:38:00;ECMQQ;CRJX;ANE
20171005;LEMH;LEPA;05/10/2017;18:30:00;05/10/2017;19:00:00;ECKJA;AT72;SWT
20171005;LEMH;LEIB;05/10/2017;20:32:00;05/10/2017;21:16:00;OOTUX;B738;JAF
20170820;LEMH;LEPA;20/08/2017;18:53:00;20/08/2017;19:42:00;ECMKE;AT75;AEA
20170820;LEMH;EGGW;20/08/2017;8:43:00;21/08/2017;0:00:00;GEZOZ;A320;EZY
20171005;LEMH;EDDV;05/10/2017;18:38:00;06/10/2017;0:00:00;DATYC;B738;TUI
20170820;LEMH;LIPX;20/08/2017;6:32:00;21/08/2017;0:00:00;INEOT;B738;NOS
20171005;LEMH;LEBL;05/10/2017;6:51:00;05/10/2017;7:38:00;ECLZZ;A320;VLG
20171005;LEMH;LEPA;05/10/2017;17:40:00;05/10/2017;18:12:00;ECLJX;CRJX;ANE
